read_id	PD	chr_end	paper_switch	n_copies	orient_used	kept_native	ids	variants	path	blocks	n_blocks	our_switch
7c745946-e47d-469a-a893-952e3b5f624a	33	chr2R	N	5	rev	0	ID2,ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2,ID2	chr12R[4-8]:ID2,ID2,ID2,ID2,ID2	chr12R	1	False
7d87ed8d-b6c9-4e05-ae65-c122af5d5c63	33	chr4R	N	10	rev	7	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	self[5-7]:ID2,ID2,ID2	chr4R	1	False
7df6b9c5-a7a9-43c8-a5ef-dd708df19dd6	33	chr7L	N	6	fwd	0	ID5,ID2,ID2,ID2,ID2,ID2	ID5,ID2,ID2,ID2,ID2,ID2	chr14L[1-2]:ID5,ID2 > chr12R[5-8]:ID2,ID2,ID2,ID2	chr14L > chr12R	2	True
7efb2f1e-25ca-4fd0-8a3d-04adbcb17539	33	chr9L	N	3	rev	1	ID6,ID2,ID2	ID6,ID2,ID2	chr12R[6-7]:ID2,ID2	chr12R	1	False
820205e6-2fc6-48f7-b307-61fc1073debd	33	chr16R	N	5	rev	1	ID1,ID2,ID2,ID2,ID2	ID1,ID2,ID2,ID2,ID2	chr4R[4-7]:ID2,ID2,ID2,ID2	chr4R	1	False
821fc273-4811-4a6e-bc5d-9c1de9f34794	33	chr12L	Y	5	rev	1	ID1,ID2,ID4,ID2,ID4	ID1,ID2,ID4,ID2,ID4	chr12R|chr14L|chr4R:ID2 > chr2L|chr6L:ID4 > chr12R|chr14L|chr4R:ID2 > chr2L|chr6L:ID4	chr12R|chr14L|chr4R > chr2L|chr6L > chr12R|chr14L|chr4R > chr2L|chr6L	4	True
865a4146-c6c8-4e22-ba1c-bef8c5a062ad	33	chr7R	Y	4	rev	1	ID5,ID2,ID4,ID2	ID5,ID2,ID4,ID2	chr12R|chr14L|chr4R:ID2 > chr2L|chr6L:ID4 > chr12R|chr14L|chr15R|chr16L|chr4R:ID2	chr12R|chr14L|chr4R > chr2L|chr6L > chr12R|chr14L|chr15R|chr16L|chr4R	3	True
883ae3ce-57c3-445c-a386-acf65ac64954	33	chr4R	N	11	fwd	7	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	self[2-4]:ID2,ID2,ID2,ID2(circ x1.3 moderate | alt chr4R[1-2] + chr4R[1-2])	chr4R	1	False
88f99128-a38e-46b7-9d35-10bcdc69fd72	28	chr4L	N	3	rev	0	ID5,ID2,ID3	ID5,ID2,ID3	chr14L[1-3]:ID5,ID2,ID3	chr14L	1	False
898407a2-8f2b-4784-84b6-ad0cc828b796	33	chr15R	N	3	rev	1	ID2,ID2,ID2	ID2,ID2,ID2	chr12R[6-7]:ID2,ID2	chr12R	1	False
89f5e64f-e8f1-4beb-a1c5-77c0403242a6	33	chr14L	N	5	rev	3	ID5,ID2,ID3,ID3,ID3	ID5,ID2,ID3,ID3,ID3	self[3]:ID3 > self[3]:ID3	chr14L	1	False
8c53b159-8436-49f0-8712-9cbf910e9da1	28	chr11L	N	6	rev	0	ID1,ID2,ID2,ID2,ID2,ID2	ID1,ID2,ID2,ID2,ID2,ID2	chr12R[1-6]:ID1,ID2,ID2,ID2,ID2,ID2	chr12R	1	False
8e489f9d-d32f-4071-8dcc-d7e2debb7834	33	chr5R	N	3	rev	1	ID1,ID2,ID3	ID1,ID2,ID3	chr14L[2-3]:ID2,ID3	chr14L	1	False
8fd75ae0-b8ef-4d26-8f91-537d9736c9b5	33	chr5L	Y	4	rev	1	ID6,ID2,ID4,ID6	ID6,ID2,ID4,ID6	chr12R|chr14L|chr4R:ID2 > chr2L|chr6L:ID4 > self[1]:ID6	chr12R|chr14L|chr4R > chr2L|chr6L > chr5L	3	True
92f661c6-7e69-4e25-b245-dca5068e7408	33	chr11R	N	4	fwd	0	ID1,ID2,ID2,ID2	ID1,ID2,ID2,ID2	chr12R[1-2]:ID1,ID2 > chr12R[6-7]:ID2,ID2	chr12R	1	False
93151cd6-574c-4d55-aaf2-ba1a9a13c252	33	chr5R	N	3	rev	1	ID1,ID2,ID2	ID1,ID2,ID2	chr12R[6-7]:ID2,ID2	chr12R	1	False
949ddea6-8577-4791-800e-754156a39895	33	chr4R	N	9	fwd	7	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	self[1-2]:ID2,ID2	chr4R	1	False
953f3cf9-d409-4139-8f7d-8dd5bad015f8	33	chr14R	N	3	fwd	1	ID6,ID2,ID3	ID6,ID2,ID3	chr14L[2-3]:ID2,ID3	chr14L	1	False
95d6d87a-7525-4f9c-a2a5-0982f836a2e8	33	chr15L	Y	3	fwd	0	ID5,ID3,ID4	ID5,ID3,ID4	chr14L|chr16L:ID5 > chr14L[3]:ID3 > chr2L|chr6L:ID4	chr14L > chr2L|chr6L	2	True
96948e6c-4e65-4d79-ac31-f333697c2d9f	33	chr15L	N	6	fwd	0	ID1,ID2,ID2,ID2,ID2,ID2	ID1,ID2,ID2,ID2,ID2,ID2	chr12R[1-6]:ID1,ID2,ID2,ID2,ID2,ID2	chr12R	1	False
97c16055-a788-4d02-9978-fadb0a6a1412	28	chr15L	N	12	rev	0	ID5,ID2,ID3,ID2,ID3,ID2,ID2,ID3,ID3,ID2,ID3,ID2	ID5,ID2,ID3,ID2,ID3,ID2,ID2,ID3,ID3,ID2,ID3,ID2	chr14L[1-3]:ID5,ID2,ID3 > chr14L[2-3]:ID2,ID3,ID2(circ x1.5 moderate | alt chr14L[2-3] + chr14L[2]) > chr14L[2-3]:ID2,ID3 > chr14L[2-3]:ID3,ID2,ID3,ID2(circ x2.0 strong)	chr14L	1	False
99e346ce-008e-4dd1-ae73-a7e891b1abcd	33	chr11L	N	3	rev	0	ID5,ID2,ID3	ID5,ID2,ID3	chr14L[1-3]:ID5,ID2,ID3	chr14L	1	False
9b5ee6ec-6ba1-4cef-8ec7-219b9b9a17ac	28	chr11L	Y	5	rev	0	ID6,ID3,ID3,ID3,ID3	ID6,ID3,ID3,ID3,ID3	chr10L|chr14R|chr5L|chr9L:ID6 > chr14L[3]:ID3 > chr14L[3]:ID3,ID3,ID3(circ x3.0 moderate)	chr10L|chr14R|chr5L|chr9L > chr14L	2	True
9c5dc0af-34a4-4b95-a094-da23a284b2c6	33	chr16R	N	3	fwd	1	ID1,ID2,ID2	ID1,ID2,ID2	chr12R|chr4R:ID2,ID2	chr12R|chr4R	1	False
9d61ce12-900e-4e31-a040-f6aab1e076aa	33	chr7L	N	2	fwd	0	ID5,ID2	ID5,ID2	chr14L|chr16L:ID5,ID2	chr14L|chr16L	1	False
9e2155d2-0a87-44ac-8483-703e727fd437	33	chr10L	N	3	fwd	1	ID6,ID2,ID3	ID6,ID2,ID3	chr14L[2-3]:ID2,ID3	chr14L	1	False
9f777e1a-d007-469c-b148-17b01a8e465f	33	chr7R	N	13	rev	1	ID5,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID5,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	chr12R[2-8]:ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2(circ x1.3 strong) > chr12R[5-6]:ID2,ID2,ID2(circ x1.5 moderate | alt chr12R[2] + chr12R[3-4])	chr12R	1	False
a6c4cb25-f3f4-42e6-9610-4130942b6994	28	chr9R	N	3	rev	0	ID1,ID2,ID2	ID1,ID2,ID2	chr12R[1-3]:ID1,ID2,ID2	chr12R	1	False
a804cd11-c223-4a16-9e53-5359c53e2316	28	chr2R	N	3	rev	0	ID5,ID2,ID3	ID5,ID2,ID3	chr14L[1-3]:ID5,ID2,ID3	chr14L	1	False
a9f61015-803d-45de-bb6b-e374b3dd0247	33	chr6L	N	5	rev	0	ID1,ID2,ID2,ID2,ID2	ID1,ID2,ID2,ID2,ID2	chr12L|chr12R|chr13L|chr16R|chr5R|chr8L|chr8R:ID1 > chr12R[5-8]:ID2,ID2,ID2,ID2	chr12R	1	False
aa4a9016-b9ec-4d65-ba4e-1d20db8fe1d3	33	chr6L	N	3	rev	0	ID1,ID2,ID2	ID1,ID2,ID2	chr12L|chr12R|chr13L|chr16R|chr5R|chr8L|chr8R:ID1 > chr16L|chr4R:ID2,ID2	chr12L|chr12R|chr13L|chr16R|chr5R|chr8L|chr8R > chr16L|chr4R	2	True
ab02bc86-9ae6-4dcc-862b-aa180b4b435d	28	chr8R	N	5	rev	1	ID1,ID2,ID2,ID2,ID2	ID1,ID2,ID2,ID2,ID2	chr12R[2-5]:ID2,ID2,ID2,ID2	chr12R	1	False
ab7ac674-bcea-4edf-9eaf-bbfb66c2105f	33	chr2L	N	4	rev	1	ID4,ID2,ID2,ID2	ID4,ID2,ID2,ID2	chr4R[5-7]:ID2,ID2,ID2	chr4R	1	False
abac8afc-1997-4d9c-8783-651942c323e2	33	chr2L	Y	7	rev	1	ID4,ID2,ID2,ID2,ID2,ID2,ID6	ID4,ID2,ID2,ID2,ID2,ID2,ID6	chr12R|chr4R:ID2,ID2,ID2,ID2,ID2(circ x1.7) > chr10L|chr14R|chr5L|chr9L:ID6	chr12R|chr4R > chr10L|chr14R|chr5L|chr9L	2	True
ad295ffb-6776-44e1-bb46-1e99beeac871	28	chr16R	Y	4	rev	1	ID1,ID2,ID2,ID6	ID1,ID2,ID2,ID6	chr12R|chr4R:ID2,ID2 > chr10L|chr14R|chr5L|chr9L:ID6	chr12R|chr4R > chr10L|chr14R|chr5L|chr9L	2	True
ae3c0ce4-bb19-4a6b-979f-a6ad368acdc7	33	chr3L	N	2	rev	0	ID6,ID6	ID6,ID6	chr10L|chr14R|chr5L|chr9L:ID6 > chr10L|chr14R|chr5L|chr9L:ID6	chr10L|chr14R|chr5L|chr9L	1	False
b13d9735-c9f4-462a-aef3-c19ecc4ba688	33	chr5L	N	8	rev	1	ID6,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID6,ID2,ID2,ID2,ID2,ID2,ID2,ID2	chr12R[2-6]:ID2,ID2,ID2,ID2,ID2,ID2,ID2(circ x1.4 moderate | alt chr12R[2-3] + chr12R[2-6])	chr12R	1	False
b2ace137-a409-48ce-802e-d8c50b18cb28	28	chr11R	N	2	rev	0	ID5,ID2	ID5,ID2	chr14L|chr16L:ID5,ID2	chr14L|chr16L	1	False
b626a068-fb52-461d-b6a4-71b95a15cd9c	33	chr7R	Y	3	rev	1	ID5,ID2,ID4	ID5,ID2,ID4	chr12R|chr14L|chr4R:ID2 > chr2L|chr6L:ID4	chr12R|chr14L|chr4R > chr2L|chr6L	2	True
b8d00a01-2583-43d3-99c5-0b2176af72ea	28	chr12R	N	12	rev	8	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	self[4-7]:ID2,ID2,ID2,ID2	chr12R	1	False
bb2d6778-dcc4-4405-b59a-45b155564c0f	28	chr9R	N	7	rev	0	ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2,ID2,ID2,ID2	chr4R[3-5]:ID2,ID2,ID2,ID2,ID2,ID2,ID2(circ x2.3 moderate | alt chr4R[4-7] + chr4R[5-7])	chr4R	1	False
bc0c954e-ff53-4138-ada5-e3350db3d9bc	33	chr16R	N	8	fwd	1	ID1,ID1,ID2,ID2,ID2,ID2,ID2,ID2	ID1,ID1,ID2,ID2,ID2,ID2,ID2,ID2	self[1]:ID1 > chr12R|chr4R:ID2,ID2,ID2(circ x1.5) > chr12R|chr14L|chr15R|chr16L|chr4R:ID2 > chr12R|chr14L|chr15R|chr16L|chr4R:ID2 > chr12R|chr14L|chr15R|chr16L|chr4R:ID2	chr16R > chr12R|chr4R	2	True
bc34f2d2-23b3-4ce8-8a86-39b363e0f149	33	chr11L	N	3	fwd	0	ID2,ID2,ID2	ID2,ID2,ID2	chr12R[6-8]:ID2,ID2,ID2	chr12R	1	False
bce64fae-8bcb-4581-b316-902f4b63f3ff	33	chr13L	N	5	fwd	1	ID1,ID2,ID2,ID2,ID2	ID1,ID2,ID2,ID2,ID2	chr12R|chr4R:ID2,ID2,ID2,ID2(circ x2.0)	chr12R|chr4R	1	False
bcea63a3-01df-4f49-bb12-0c7b4c7fd69f	33	chr5R	N	3	rev	1	ID1,ID3,ID3	ID1,ID3,ID3	chr14L[3]:ID3 > chr14L[3]:ID3	chr14L	1	False
bda943c2-2333-456a-af95-f20f33dfe0e8	33	chr15L	N	6	rev	0	ID1,ID2,ID2,ID2,ID2,ID2	ID1,ID2,ID2,ID2,ID2,ID2	chr12R[1-6]:ID1,ID2,ID2,ID2,ID2,ID2	chr12R	1	False
be1c0445-e1d9-4673-acce-15cb75b463a5	33	chr5R	Y	3	rev	1	ID1,ID2,ID4	ID1,ID2,ID4	chr12R|chr14L|chr4R:ID2 > chr2L|chr6L:ID4	chr12R|chr14L|chr4R > chr2L|chr6L	2	True
bfadba41-f316-4796-8906-f4f702f230d0	28	chr10R	N	3	rev	0	ID5,ID2,ID3	ID5,ID2,ID3	chr14L[1-3]:ID5,ID2,ID3	chr14L	1	False
bfcd9fff-4e51-4cab-86a7-8c2473cade2a	28	chr5R	N	5	rev	1	ID1,ID2,ID2,ID2,ID2	ID1,ID2,ID2,ID2,ID2	chr12R[5-8]:ID2,ID2,ID2,ID2	chr12R	1	False
c3dd4be4-41c0-4026-bf59-76132bdef4bc	33	chr6L	N	3	fwd	0	ID1,ID2,ID2	ID1,ID2,ID2	chr12L|chr12R|chr13L|chr16R|chr5R|chr8L|chr8R:ID1 > chr12R|chr4R:ID2,ID2	chr12R	1	False
c71199e9-7367-4d8a-8423-9a583e16282f	33	chr5L	N	5	rev	1	ID6,ID2,ID3,ID2,ID3	ID6,ID2,ID3,ID2,ID3	chr14L[2-3]:ID2,ID3,ID2,ID3(circ x2.0 strong)	chr14L	1	False
c78c49e0-c9ec-4ee8-bec8-0814b0e6acd1	33	chr4R	N	12	rev	7	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	self[3-6]:ID2,ID2,ID2,ID2,ID2(circ x1.2 moderate | alt chr4R[1] + chr4R[4-7])	chr4R	1	False
c7edbddb-c8f3-48a8-b89e-5890f16d3470	28	chr5R	N	4	rev	1	ID1,ID2,ID2,ID2	ID1,ID2,ID2,ID2	chr12R|chr4R:ID2,ID2,ID2	chr12R|chr4R	1	False
c91169f1-eeac-41cc-bf68-c9b644adcb15	33	chr12L	N	3	rev	1	ID1,ID2,ID2	ID1,ID2,ID2	chr12R|chr4R:ID2,ID2	chr12R|chr4R	1	False
cbc7bee3-61f7-49fa-b6cd-98905df0f928	28	chr14L	N	6	fwd	3	ID5,ID2,ID3,ID3,ID5,ID2	ID5,ID2,ID3,ID3,ID5,ID2	self[3]:ID3 > self[1-2]:ID5,ID2	chr14L	1	False
ccc0f1f3-963a-4398-9296-7cec941eb879	28	chr7R	N	3	rev	1	ID5,ID2,ID3	ID5,ID2,ID3	chr14L[2-3]:ID2,ID3	chr14L	1	False
d1921f67-5cf4-4939-86b7-01663ced1ccc	28	chr9L	Y	5	rev	1	ID6,ID5,ID3,ID3,ID5	ID6,ID5,ID3,ID3,ID5	chr14L|chr16L:ID5 > chr14L[3]:ID3 > chr14L[3]:ID3 > chr14L|chr16L|chr7R:ID5	chr14L	1	False
d1a350d6-2c57-4783-8f0d-3aca8b456c46	33	chr5L	N	5	rev	1	ID6,ID2,ID2,ID2,ID2	ID6,ID2,ID2,ID2,ID2	chr12R[5-8]:ID2,ID2,ID2,ID2	chr12R	1	False
d1b778d9-ecac-478f-abcf-cf6cdb90585a	33	chr14L	N	6	rev	3	ID5,ID2,ID3,ID3,ID2,ID3	ID5,ID2,ID3,ID3,ID2,ID3	self[2-3]:ID3,ID2,ID3(circ x1.5 moderate | alt chr14L[3] + chr14L[2-3])	chr14L	1	False
d230ced0-21af-4365-8290-f49c23ea82e6	28	chr12R	N	16	rev	8	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID3,ID3,ID3,ID3,ID3,ID3,ID3,ID3	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID3,ID3,ID3,ID3,ID3,ID3,ID3,ID3	chr14L[3]:ID3,ID3,ID3,ID3,ID3,ID3,ID3,ID3(circ x8.0 strong)	chr14L	1	False
d234dacb-ec66-4d2b-9dda-82a35cf90e99	28	chr14L	N	14	rev	2	ID5,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID5,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	self[2]:ID2 > chr12R[2-7]:ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2(circ x1.3 moderate | alt chr12R[2-7] + chr12R[2-3]) > chr12R|chr4R:ID2,ID2,ID2(circ x1.5)	chr14L > chr12R	2	True
d50ee75b-8a37-4d52-9f96-01fcc3c2dc0c	33	chr2R	N	4	rev	0	ID3,ID2,ID2,ID2	ID3,ID2,ID2,ID2	chr14L[3]:ID3 > chr4R[5-7]:ID2,ID2,ID2	chr14L > chr4R	2	True
d54a0d8d-68b0-4bfd-b84a-ca82606de743	33	chr11R	N	2	rev	0	ID2,ID2	ID2,ID2	chr12R|chr4R:ID2,ID2	chr12R|chr4R	1	False
d9e16463-70dc-4332-bd42-c366464072f4	33	chr6L	N	5	rev	1	ID4,ID3,ID3,ID3,ID3	ID4,ID3,ID3,ID3,ID3	chr14L[3]:ID3,ID3,ID3,ID3(circ x4.0 strong)	chr14L	1	False
de4d9dd6-7cef-472b-990c-2d2dc5a89611	28	chr5R	N	3	rev	1	ID1,ID2,ID3	ID1,ID2,ID3	chr14L[2-3]:ID2,ID3	chr14L	1	False
df447bd4-35ef-4db3-ae43-a480a1837d4e	28	chr1L	Y	3	rev	0	ID5,ID5,ID5	ID5,ID5,ID5	chr14L|chr16L:ID5,ID5,ID5(circ x3.0)	chr14L|chr16L	1	False
df663ed4-83b5-4ebe-bc77-cffa0749b1b5	28	chr6R	N	2	rev	0	ID3,ID3	ID3,ID3	chr14L[3]:ID3 > chr14L[3]:ID3	chr14L	1	False
e38fc433-77dd-47f4-bd03-2204a718f8f6	33	chr12R	N	10	rev	8	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	self[6-7]:ID2,ID2	chr12R	1	False
e5e5cd3c-fa24-42bc-98a2-4967ac0c1b30	33	chr4R	N	10	rev	7	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	self[5-7]:ID2,ID2,ID2	chr4R	1	False
e635abd2-2812-4cf0-9765-5934dd0ebc26	33	chr2L	N	4	fwd	1	ID4,ID2,ID2,ID2	ID4,ID2,ID2,ID2	chr12R[6-8]:ID2,ID2,ID2	chr12R	1	False
e65cec7b-630f-4127-8c3d-c70ad9142eee	33	chr16R	N	3	rev	0	ID3,ID2,ID3	ID3,ID2,ID3	chr14L[2-3]:ID3,ID2,ID3(circ x1.5 moderate | alt chr14L[3] + chr14L[2-3])	chr14L	1	False
e6906376-dc00-478a-a5ee-b0e3bd43a647	33	chr4R	N	17	rev	7	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	self[3-6]:ID2,ID2,ID2,ID2,ID2(circ x1.2 moderate | alt chr4R[1] + chr4R[4-7]) > self[3-5]:ID2,ID2,ID2,ID2,ID2(circ x1.7 moderate | alt chr4R[1] + chr4R[3-6])	chr4R	1	False
e710ba90-c03b-4598-8ccd-09e7bce527d1	33	chr4R	N	9	rev	7	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	self[4-5]:ID2,ID2	chr4R	1	False
e7c356f8-38b3-4e0a-8a18-249364b2a307	33	chr9R	N	3	rev	0	ID1,ID2,ID2	ID1,ID2,ID2	chr12R[1-2]:ID1,ID2 > chr12R|chr14L|chr15R|chr16L|chr4R:ID2	chr12R	1	False
e81d43b3-64a7-48d3-bee5-6a098b2cb7e3	33	chr2R	N	3	fwd	0	ID1,ID2,ID2	ID1,ID2,ID2	chr12R[1-3]:ID1,ID2,ID2	chr12R	1	False
e8e0aa3c-86e7-4b64-88af-21262db25dd8	33	chr15L	N	5	fwd	0	ID5,ID2,ID3,ID3,ID3	ID5,ID2,ID3,ID3,ID3	chr16L[1-2]:ID5,ID2 > chr14L[3]:ID3,ID3,ID3(circ x3.0 moderate)	chr16L > chr14L	2	True
e9bc29d8-9839-446f-a5b9-33a619476590	33	chr5R	N	4	rev	1	ID1,ID3,ID3,ID3	ID1,ID3,ID3,ID3	chr14L[3]:ID3,ID3,ID3(circ x3.0 moderate)	chr14L	1	False
eb22400c-0848-472b-9ba7-d8ffb350bca2	28	chr6L	N	4	rev	0	ID5,ID2,ID3,ID3	ID5,ID2,ID3,ID3	chr14L[1-3]:ID5,ID2,ID3 > chr14L[3]:ID3	chr14L	1	False
ec6d8ad3-ecbb-480f-a89d-84f1f0c26889	28	chr13R	Y	10	rev	0	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID6	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID6	chr12R[1-7]:ID1,ID2,ID2,ID2,ID2,ID2,ID2 > chr12R|chr4R:ID2,ID2 > chr10L|chr14R|chr5L|chr9L:ID6	chr12R > chr10L|chr14R|chr5L|chr9L	2	True
edbbab8b-0ace-4a3f-940d-3a60de4f234d	33	chr8L	N	3	fwd	1	ID1,ID2,ID2	ID1,ID2,ID2	chr12R|chr4R:ID2,ID2	chr12R|chr4R	1	False
f2ff864b-6503-49b8-a97d-5ae3fd95afff	33	chr1L	Y	2	rev	0	ID4,ID2	ID4,ID2	chr2L|chr6L:ID4 > chr12R|chr14L|chr15R|chr16L|chr4R:ID2	chr2L|chr6L > chr12R|chr14L|chr15R|chr16L|chr4R	2	True
f3474c80-07e1-4bad-8803-38f0fa50ab1d	33	chr11R	Y	3	rev	0	ID5,ID2,ID4	ID5,ID2,ID4	chr14L[1-2]:ID5,ID2 > chr2L|chr6L:ID4	chr14L > chr2L|chr6L	2	True
f3714def-e5dd-488a-92bf-8d23858a629a	28	chr3R	N	3	rev	0	ID5,ID2,ID3	ID5,ID2,ID3	chr14L[1-3]:ID5,ID2,ID3	chr14L	1	False
f82ca737-29b2-4e10-9b5b-4073001a575a	33	chr4R	N	9	fwd	7	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	self[1-2]:ID2,ID2	chr4R	1	False
fa272ca5-e88f-4f3a-ac57-cf215b1f89c3	33	chr11R	N	4	rev	0	ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2	chr4R[1-4]:ID2,ID2,ID2,ID2	chr4R	1	False
fc7d7664-d085-4ddb-a572-90418cf5ef2a	33	chr13L	N	3	rev	1	ID1,ID2,ID2	ID1,ID2,ID2	chr12R[6-7]:ID2,ID2	chr12R	1	False
fd13b0dd-9293-4cbc-9f7b-1086e0912e0e	28	chr14L	N	6	rev	3	ID5,ID2,ID3,ID2,ID3,ID2	ID5,ID2,ID3,ID2,ID3,ID2	self[2-3]:ID2,ID3,ID2(circ x1.5 moderate | alt chr14L[2-3] + chr14L[2])	chr14L	1	False
fef62010-e6b2-4ff0-9859-8105943820e4	33	chr7R	N	3	rev	1	ID5,ID2,ID2	ID5,ID2,ID2	chr16L|chr4R:ID2,ID2	chr16L|chr4R	1	False
ff735532-11f1-4d8f-8ecb-d34839ba6671	33	chr5R	N	3	rev	1	ID1,ID5,ID2	ID1,ID5,ID2	chr14L|chr16L|chr7R:ID5 > chr12R|chr14L|chr15R|chr16L|chr4R:ID2	chr14L|chr16L	1	False
ffd9f90d-1795-4259-ba4a-0c93761010b6	28	chr2R	N	7	rev	0	ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2,ID2,ID2,ID2	chr4R[1-7]:ID2,ID2,ID2,ID2,ID2,ID2,ID2	chr4R	1	False
