read_id	PD	chr_end	paper_switch	n_copies	orient_used	kept_native	ids	variants	path	blocks	n_blocks	our_switch
2d3657da-1142-454b-af94-f4b1a4d690c6	28	chr2L	N	3	rev	1	ID4,ID2,ID2	ID4_Green-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
2db1d4d8-b760-4cd1-9683-14b929eda457	28	chr14L	N	8	rev	5	ID5,ID2,ID3,ID3,ID3,ID3,ID3,ID3	ID5_Blue-Light,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	self[3-5]:ID3_Orange,ID3_Orange,ID3_Orange	chr14L	1	False
2fbad8c1-d689-4f72-beee-e32b46565b3e	33	chr11L	Y	7	fwd	0	ID6,ID2,ID2,ID2,ID2,ID2,ID2	ID6_Purple-Dark,ID2_Red-Dark,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr10L|chr9L:ID6_Purple-Dark > chr15R[1]:ID2_Red-Dark > chr12R[2-6]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr10L|chr9L > chr15R > chr12R	3	True
30a98dba-ce90-4d09-9aa2-74edd1841a69	33	chr16L	N	9	fwd	1	ID5,ID3,ID3,ID3,ID3,ID3,ID3,ID3,ID3	ID5_Blue-Dark,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	chr14L[3]:ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange(circ x8.0 strong)	chr14L	1	False
30e578f4-b90d-471a-ae91-f9bbcb5e77a3	33	chr1R	Y	2	rev	0	ID1,ID4	ID1_Gray,ID4_Green-Light	chr12L|chr12R|chr13L|chr16R|chr5R|chr8L|chr8R:ID1_Gray > chr2L|chr6L:ID4_Green-Light	chr12L|chr12R|chr13L|chr16R|chr5R|chr8L|chr8R > chr2L|chr6L	2	True
3132d311-49e9-4d6e-8eff-76ca0691875b	28	chr7R	N	4	fwd	1	ID5,ID2,ID2,ID2	ID5_Blue-Dark,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr4R[5-7]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr4R	1	False
31a3bc58-a676-4a75-956d-f06a7f7b2094	28	chr11R	Y	2	rev	0	ID2,ID3	ID2_Red-Dark,ID3_Orange	chr15R[1]:ID2_Red-Dark > chr14L[3]:ID3_Orange	chr15R > chr14L	2	True
31f877bf-73e5-4242-9dcb-166e1a44b3b5	28	chr13L	N	3	fwd	1	ID1,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
3225916a-2bb1-4e94-813a-d03d63c03e56	28	chr4R	N	9	fwd	7	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	self[1-2]:ID2_Red-Light,ID2_Red-Light	chr4R	1	False
32451c8d-1a0e-4951-8f7c-a9b2fe6def79	28	chr12L	Y	4	fwd	1	ID1,ID2,ID2,ID6	ID1_Gray,ID2_Red-Light,ID2_Red-Dark,ID6_Purple-Neutral	chr12R|chr14L|chr4R:ID2_Red-Light > chr15R[1]:ID2_Red-Dark > chr14R[1]:ID6_Purple-Neutral	chr12R|chr14L|chr4R > chr15R > chr14R	3	True
324eef44-4e95-4849-a46d-fe6684a9cd87	28	chr4L	N	5	fwd	0	ID5,ID2,ID2,ID2,ID2	ID5_Blue-Dark,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr16L|chr7R:ID5_Blue-Dark > chr12R[2-5]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr16L|chr7R > chr12R	2	True
32a573b1-f456-4862-bc14-ea9598ad024e	28	chr12R	N	11	rev	7	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	self[2-5]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R	1	False
32aeb166-0e1e-4579-8b2e-ba9b54a7b31b	33	chr14L	N	7	rev	5	ID5,ID2,ID3,ID3,ID3,ID3,ID3	ID5_Blue-Light,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	self[3]:ID3_Orange > self[3]:ID3_Orange	chr14L	1	False
32c21aad-f4d5-4624-afa4-58315f45f8c9	33	chr2R	Y	2	rev	0	ID1,ID5	ID1_Gray,ID5_Blue-Dark	chr12L|chr12R|chr13L|chr16R|chr5R|chr8L|chr8R:ID1_Gray > chr16L|chr7R:ID5_Blue-Dark	chr12L|chr12R|chr13L|chr16R|chr5R|chr8L|chr8R > chr16L|chr7R	2	True
32d92e3d-5304-419c-a56e-95b284f490aa	33	chr4L	Y	2	rev	0	ID3,ID2	ID3_Orange,ID2_Red-Dark	chr14L[3]:ID3_Orange > chr15R[1]:ID2_Red-Dark	chr14L > chr15R	2	True
3323c05c-c5b0-47f7-99d4-fa807b744081	33	chr4L	Y	2	rev	0	ID5,ID2	ID5_Blue-Dark,ID2_Red-Light	chr16L|chr7R:ID5_Blue-Dark > chr12R|chr14L|chr4R:ID2_Red-Light	chr16L|chr7R > chr12R|chr14L|chr4R	2	True
33487c7f-952b-495e-a2c7-5bf01214d554	28	chr16L	N	6	rev	1	ID5,ID3,ID3,ID3,ID3,ID3	ID5_Blue-Dark,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	chr14L[3]:ID3_Orange > chr14L[3]:ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange(circ x4.0 moderate | alt chr14L[3-5] + chr14L[3])	chr14L	1	False
33893e9c-fb9b-4e99-87e0-b9d3927a0200	33	chr7R	N	3	rev	1	ID5,ID2,ID2	ID5_Blue-Dark,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
3476e9e4-fba4-4d41-a4b1-16c6e485c9f6	28	chr12R	N	11	fwd	7	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	self[2-4]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light(circ x1.3 moderate | alt chr12R[2] + chr12R[2-4])	chr12R	1	False
35ab1e30-c26c-4541-83ac-f1ab650d2114	33	chr12L	N	3	rev	1	ID1,ID3,ID3	ID1_Gray,ID3_Orange,ID3_Orange	chr14L[3-4]:ID3_Orange,ID3_Orange	chr14L	1	False
35c1e9d4-ba97-4eb6-9389-0868262d897c	33	chr14L	N	10	rev	0	ID5,ID2,ID3,ID2,ID3,ID3,ID3,ID3,ID3,ID3	ID5_Blue-Dark,ID2_Red-Light,ID3_Orange,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	chr16L|chr7R:ID5_Blue-Dark > self[2-3]:ID2_Red-Light,ID3_Orange,ID2_Red-Light,ID3_Orange(circ x2.0 moderate | alt chr14L[2-3] + chr14L[2-3]) > self[3]:ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange(circ x5.0 moderate | alt chr14L[3-5] + chr14L[3-4])	chr16L|chr7R > chr14L	2	True
37a1d16f-c5d6-406d-98f2-4cf6bdd74493	28	chr11L	N	2	rev	0	ID2,ID2	ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
37d2ffe1-6ee7-4583-bce0-ce2d8e212a43	28	chr7R	N	3	fwd	1	ID5,ID3,ID3	ID5_Blue-Dark,ID3_Orange,ID3_Orange	chr14L[3-4]:ID3_Orange,ID3_Orange	chr14L	1	False
380681f0-a3de-4bd1-b287-9d53f52dabd7	28	chr10R	N	2	rev	0	ID1,ID2	ID1_Gray,ID2_Red-Light	chr12R[1-2]:ID1_Gray,ID2_Red-Light	chr12R	1	False
3905d4b4-7d53-4bde-a042-bd2e6600e019	33	chr1L	Y	2	fwd	0	ID6,ID3	ID6_Purple-Neutral,ID3_Orange	chr14R[1]:ID6_Purple-Neutral > chr14L[3]:ID3_Orange	chr14R > chr14L	2	True
39143264-3efc-42bb-8e28-0aedd32fdb6c	33	chr14L	N	10	rev	5	ID5,ID2,ID3,ID3,ID3,ID2,ID3,ID3,ID3,ID3	ID5_Blue-Light,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	self[2-5]:ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange > self[3]:ID3_Orange	chr14L	1	False
3abeaa2a-18f0-429a-91d0-3ab6c7267772	33	chr5R	N	4	rev	1	ID1,ID2,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr4R[5-7]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr4R	1	False
3c12042f-4e57-4a3e-b13d-83d37d13560e	28	chr16R	N	4	rev	1	ID1,ID2,ID2,ID2	ID1_Gray,ID2_Red-Dark,ID2_Red-Dark,ID2_Red-Dark	chr15R[1]:ID2_Red-Dark,ID2_Red-Dark,ID2_Red-Dark(circ x3.0 strong)	chr15R	1	False
3c70fce4-f20f-405a-9e28-a9c921b96fa0	33	chr14R	Y	3	rev	1	ID6,ID2,ID6	ID6_Purple-Neutral,ID2_Red-Light,ID6_Purple-Neutral	chr4R?[1]:ID2_Red-Light > self[1]:ID6_Purple-Neutral	chr4R > chr14R	2	True
3c785aa2-835e-4113-bc3e-c4b5cf724bb6	33	chr8L	N	5	rev	1	ID1,ID2,ID2,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R[2-5]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R	1	False
3d4f6b2b-d4c7-45d9-b6ac-1453bf8c39bb	28	chr8R	N	4	rev	0	ID3,ID2,ID2,ID2	ID3_Orange,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr14L[3]:ID3_Orange > chr4R[5-7]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr14L > chr4R	2	True
3d61ffb3-0be1-457f-a836-639360626732	28	chr7R	N	4	fwd	1	ID5,ID2,ID2,ID2	ID5_Blue-Dark,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
3da79b5b-2041-40d2-9fb3-e1937ab897f4	33	chr11R	Y	4	rev	0	ID6,ID2,ID3,ID3	ID6_Purple-Dark,ID2_Red-Light,ID3_Orange,ID3_Orange	chr10L|chr9L:ID6_Purple-Dark > chr14L[2-4]:ID2_Red-Light,ID3_Orange,ID3_Orange	chr10L|chr9L > chr14L	2	True
3e4dac84-f79c-438b-803d-2f25a05e6467	33	chr2L	N	4	fwd	1	ID4,ID2,ID2,ID2	ID4_Green-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light(circ x1.5)	chr12R|chr4R	1	False
3ebdecfd-38a3-402a-aaf0-9da3ef68ac29	28	chr14L	N	8	fwd	5	ID5,ID2,ID3,ID3,ID3,ID3,ID3,ID3	ID5_Blue-Light,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	self[3-5]:ID3_Orange,ID3_Orange,ID3_Orange	chr14L	1	False
3ef8e354-b40c-4d8c-83e1-611129172f9e	28	chr8R	N	4	rev	1	ID1,ID2,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
3f3d31b7-75f7-485a-ad8c-d232608a9556	33	chr12R	N	12	fwd	6	ID1,ID2,ID2,ID2,ID2,ID2,ID3,ID3,ID2,ID2,ID3,ID3	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID3_Orange,ID3_Orange,ID2_Red-Light,ID2_Red-Light,ID3_Orange,ID3_Orange	chr14L[3-4]:ID3_Orange,ID3_Orange > chr14L?[2]:ID2_Red-Light > chr14L[2-3]:ID2_Red-Light,ID3_Orange > chr14L[3]:ID3_Orange	chr14L	1	False
3fa1606d-2ce0-4c82-9fd2-d8bb77f85f5b	33	chr12L	N	9	rev	0	ID3,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID3_Orange,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr14L[3]:ID3_Orange > chr12R[2-7]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light(circ x1.3 strong)	chr14L > chr12R	2	True
3fa3779d-8312-445e-9ff1-4de43a97ca33	28	chr11L	N	5	fwd	0	ID3,ID3,ID3,ID3,ID3	ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	chr14L[3-4]:ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange(circ x2.0 moderate | alt chr14L[3-5] + chr14L[3]) > chr14L[3]:ID3_Orange	chr14L	1	False
3fec9a5a-4ed6-4a5e-8326-f3c64f9cac34	33	chr10R	Y	7	rev	0	ID1,ID1,ID1,ID1,ID1,ID1,ID3	ID1_Gray,ID1_Gray,ID1_Gray,ID1_Gray,ID1_Gray,ID1_Gray,ID3_Orange	chr12R?[1]:ID1_Gray,ID1_Gray,ID1_Gray,ID1_Gray,ID1_Gray,ID1_Gray(circ x6.0 moderate) > chr14L[3]:ID3_Orange	chr12R > chr14L	2	True
3feee3a1-2705-465e-835a-3d40edff0e20	33	chr7R	N	5	rev	1	ID5,ID2,ID3,ID3,ID3	ID5_Blue-Dark,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange	chr14L[2-5]:ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange	chr14L	1	False
400690f0-8a48-4d88-8d88-fffdf7477bff	33	chr16R	N	3	rev	1	ID1,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
404651ff-2262-4647-85b3-278fb85672fb	33	chr13R	N	2	fwd	0	ID2,ID2	ID2_Red-Light,ID2_Red-Light	chr12R|chr14L|chr4R:ID2_Red-Light > chr12R|chr14L|chr4R:ID2_Red-Light	chr12R|chr14L|chr4R	1	False
4055ebe0-75a4-4d4f-8928-0df7d2c8ae83	28	chr12R	N	11	rev	7	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	self[2-5]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R	1	False
41059ef6-ee1e-4586-a7ee-01335a24ac65	28	chr15L	N	6	fwd	0	ID3,ID3,ID3,ID3,ID3,ID3	ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	chr14L[3-5]:ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange(circ x2.0 strong)	chr14L	1	False
419c903c-aa8a-4d3c-81dd-fc9d01775e24	33	chr7R	N	3	rev	1	ID5,ID2,ID2	ID5_Blue-Dark,ID2_Red-Light,ID2_Red-Light	chr4R[1-2]:ID2_Red-Light,ID2_Red-Light	chr4R	1	False
41c9fd2b-644f-42a0-889e-2a6b268527b2	28	chr6R	N	6	fwd	0	ID2,ID2,ID2,ID2,ID2,ID2	ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R[2-7]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R	1	False
4237f580-c272-419e-b554-2965f0d3aa97	33	chr10L	N	4	rev	1	ID6,ID3,ID3,ID3	ID6_Purple-Dark,ID3_Orange,ID3_Orange,ID3_Orange	chr14L[3-5]:ID3_Orange,ID3_Orange,ID3_Orange	chr14L	1	False
425b9e94-fc29-450f-8549-72cf5d08bb88	28	chr12R	Y	10	fwd	7	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID3	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Dark,ID2_Red-Light,ID3_Orange	chr15R[1]:ID2_Red-Dark > chr14L[2-3]:ID2_Red-Light,ID3_Orange	chr15R > chr14L	2	True
42e0244e-cc04-4c7c-8862-58fd547159f3	28	chr16L	N	4	rev	1	ID5,ID3,ID3,ID2	ID5_Blue-Dark,ID3_Orange,ID3_Orange,ID2_Red-Light	chr14L[3-4]:ID3_Orange,ID3_Orange > chr12R|chr14L|chr4R:ID2_Red-Light	chr14L	1	False
42ed4fcb-4f2c-42d1-bc80-e037f5a3ec62	28	chr14L	N	11	rev	5	ID5,ID2,ID3,ID3,ID3,ID3,ID3,ID2,ID2,ID3,ID2	ID5_Blue-Light,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID2_Red-Light,ID2_Red-Light,ID3_Orange,ID2_Red-Light	self[3-4]:ID3_Orange,ID3_Orange > self[2]:ID2_Red-Light > self[2-3]:ID2_Red-Light,ID3_Orange,ID2_Red-Light(circ x1.5 moderate | alt chr14L[2-3] + chr14L[2])	chr14L	1	False
43490bf7-4b00-4acf-894c-b813177d60a1	28	chr5R	N	3	rev	1	ID1,ID2,ID3	ID1_Gray,ID2_Red-Light,ID3_Orange	chr14L[2-3]:ID2_Red-Light,ID3_Orange	chr14L	1	False
4362304a-215c-441c-829b-3e2ca14ab6d2	28	chr14L	N	8	rev	0	ID5,ID2,ID3,ID3,ID3,ID3,ID3,ID3	ID5_Blue-Dark,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	chr16L|chr7R:ID5_Blue-Dark > self[2-5]:ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange > self[3-5]:ID3_Orange,ID3_Orange,ID3_Orange	chr16L|chr7R > chr14L	2	True
43799afe-9ad9-4649-8e70-28a9f3a4ef59	33	chr13L	N	4	rev	1	ID1,ID2,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr4R[5-7]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr4R	1	False
44796785-e6e2-4fa7-ac09-008f44fbfc9d	33	chr15R	N	3	rev	1	ID2,ID2,ID2	ID2_Red-Dark,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
452423d8-678a-48cc-b609-0d7394b87f96	33	chr7R	N	4	fwd	1	ID5,ID2,ID2,ID2	ID5_Blue-Dark,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
465575dd-0087-4caa-8152-13162fefb461	28	chr2L	Y	3	fwd	1	ID4,ID3,ID4	ID4_Green-Light,ID3_Orange,ID4_Green-Light	chr14L[3]:ID3_Orange > self[1]:ID4_Green-Light	chr14L > chr2L	2	True
465b78f7-8ee9-405b-a04b-3522f5552f47	28	chr14L	N	7	rev	0	ID5,ID2,ID3,ID3,ID3,ID3,ID3	ID5_Blue-Dark,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	chr16L|chr7R:ID5_Blue-Dark > self[2-5]:ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange > self[3-4]:ID3_Orange,ID3_Orange	chr16L|chr7R > chr14L	2	True
470e8a6f-cd29-4b1a-863c-1be5461433d0	33	chr13R	N	3	rev	0	ID5,ID5,ID5	ID5_Blue-Dark,ID5_Blue-Dark,ID5_Blue-Dark	chr16L|chr7R:ID5_Blue-Dark,ID5_Blue-Dark,ID5_Blue-Dark(circ x3.0)	chr16L|chr7R	1	False
47bfca77-29b6-426d-989a-ed108c30463c	28	chr5L	N	7	rev	1	ID6,ID2,ID2,ID2,ID2,ID2,ID2	ID6_Purple-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light(circ x2.0)	chr12R|chr4R	1	False
47c1202f-4e7d-48f5-9ca6-41ebf16d272d	33	chr13R	Y	2	fwd	0	ID5,ID2	ID5_Blue-Dark,ID2_Red-Dark	chr16L|chr7R:ID5_Blue-Dark > chr15R[1]:ID2_Red-Dark	chr16L|chr7R > chr15R	2	True
47f3d02d-7f0a-48dd-82f5-325ce54d2718	28	chr7R	N	4	rev	1	ID5,ID5,ID5,ID5	ID5_Blue-Dark,ID5_Blue-Dark,ID5_Blue-Dark,ID5_Blue-Dark	self[1]:ID5_Blue-Dark,ID5_Blue-Dark,ID5_Blue-Dark(circ x3.0 strong)	chr7R	1	False
48140d22-c01a-4ef6-b1d3-9e93c8214912	33	chr10L	N	3	fwd	0	ID2,ID2,ID2	ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
4875dad3-fa8e-499d-a5c0-eaa942013528	28	chr7R	N	3	fwd	1	ID5,ID2,ID2	ID5_Blue-Dark,ID2_Red-Light,ID2_Red-Light	chr4R[1-2]:ID2_Red-Light,ID2_Red-Light	chr4R	1	False
48862fcc-ba03-49b9-8667-0c27b6c663af	33	chr14L	N	8	fwd	5	ID5,ID2,ID3,ID3,ID3,ID3,ID3,ID3	ID5_Blue-Light,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	self[3-5]:ID3_Orange,ID3_Orange,ID3_Orange	chr14L	1	False
48b2113e-a41c-4e03-9285-540c5fc196fe	28	chr14L	N	8	fwd	5	ID5,ID2,ID3,ID3,ID3,ID2,ID3,ID3	ID5_Blue-Light,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID2_Red-Light,ID3_Orange,ID3_Orange	self[2-4]:ID2_Red-Light,ID3_Orange,ID3_Orange	chr14L	1	False
48fb1bad-0da0-4bad-823f-c094976ff00b	33	chr7R	N	4	rev	1	ID5,ID2,ID3,ID2	ID5_Blue-Dark,ID2_Red-Light,ID3_Orange,ID2_Red-Light	chr14L[2-3]:ID2_Red-Light,ID3_Orange,ID2_Red-Light(circ x1.5 moderate | alt chr14L[2-3] + chr14L[2])	chr14L	1	False
49c026ae-35b2-43ac-9e80-0c560a48ce20	33	chr6L	N	4	rev	1	ID4,ID3,ID3,ID3	ID4_Green-Light,ID3_Orange,ID3_Orange,ID3_Orange	chr14L[3-4]:ID3_Orange,ID3_Orange,ID3_Orange(circ x1.5 moderate | alt chr14L[3-4] + chr14L[3])	chr14L	1	False
4b7d0ca4-5d3c-40a9-88e5-2fd14b0f5987	28	chr10R	N	5	fwd	0	ID3,ID3,ID3,ID3,ID3	ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	chr14L[3]:ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange(circ x5.0 moderate | alt chr14L[3-5] + chr14L[3-4])	chr14L	1	False
4bfdfefe-41f3-4a46-8adf-34995212a16c	28	chr9L	N	3	rev	1	ID6,ID2,ID2	ID6_Purple-Dark,ID2_Red-Light,ID2_Red-Light	chr4R[1-2]:ID2_Red-Light,ID2_Red-Light	chr4R	1	False
4c30dfca-7f0c-4861-b280-9143bbf2a304	33	chr13L	N	4	rev	1	ID1,ID2,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
4c37d4e4-4607-4e16-9a12-a953782d7ccc	33	chr10R	Y	2	fwd	0	ID6,ID2	ID6_Purple-Dark,ID2_Red-Light	chr10L|chr9L:ID6_Purple-Dark > chr12R|chr14L|chr4R:ID2_Red-Light	chr10L|chr9L > chr12R|chr14L|chr4R	2	True
4c8efe28-de52-49b1-9a4c-952b82a4dfba	28	chr7L	Y	2	rev	0	ID1,ID3	ID1_Gray,ID3_Orange	chr12R?[1]:ID1_Gray > chr14L[3]:ID3_Orange	chr12R > chr14L	2	True
4c991d02-92c9-4843-87c5-09e062366403	28	chr2L	N	5	rev	1	ID4,ID3,ID3,ID3,ID3	ID4_Green-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	chr14L[3]:ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange(circ x4.0 moderate | alt chr14L[3-5] + chr14L[3])	chr14L	1	False
4f99d2eb-f544-41ae-b575-aa3b058aeb8a	28	chr8R	N	3	rev	1	ID1,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
505ac6b6-fa2a-4e63-b14b-09371aeeb20d	33	chr7L	Y	4	fwd	0	ID1,ID2,ID3,ID3	ID1_Gray,ID2_Red-Light,ID3_Orange,ID3_Orange	chr12R[1-2]:ID1_Gray,ID2_Red-Light > chr14L[3-4]:ID3_Orange,ID3_Orange	chr12R > chr14L	2	True
510a0943-9cbd-4788-b23e-ec83e566d47a	28	chr9L	N	4	fwd	1	ID6,ID3,ID3,ID3	ID6_Purple-Dark,ID3_Orange,ID3_Orange,ID3_Orange	chr14L[3-5]:ID3_Orange,ID3_Orange,ID3_Orange	chr14L	1	False
51c2612c-005b-4777-9329-0c2d625fb365	28	chr8L	N	3	rev	1	ID1,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
52409b8e-eb3b-4155-b84e-50359008c545	28	chr15R	N	3	rev	1	ID2,ID2,ID2	ID2_Red-Dark,ID2_Red-Light,ID2_Red-Light	chr4R[1-2]:ID2_Red-Light,ID2_Red-Light	chr4R	1	False
